time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-0.750696593719,0.39985372167,26.8387971516,0.0927739289744,0.0769738714186,0.0,-1.22479181855,1.0150928627,6.19760891874,-0.0730383610868,-0.0923074701698,0.0,463.3023742425683,461.52236987116214,461.15877538555077,462.70539827259296
4.14,-0.826193100674,0.463064611801,27.2180507157,0.0888710827043,0.0875762481112,0.0,-1.29289742492,1.09130784753,6.44265674104,-0.0819183844531,-0.0494813627755,0.0,515.5687687539425,518.5822577636256,515.913652479437,515.2824890689808
4.199999999999998,-0.905344359172,0.530109378011,27.6045457994,0.0922927919136,0.0894963477524,0.0,-1.34563213663,1.14377570491,6.44041747245,-0.051466674347,-0.0264304343707,0.0,446.68496048608245,448.56029573451735,444.3915361062589,446.87728452267913
4.259999999999997,-0.987849291454,0.600526449559,27.9927144471,0.0938923468783,0.0880212356599,0.0,-1.40437233877,1.20359251608,6.49814170793,-0.0764145989896,-0.0237931006951,0.0,465.1668428228799,465.37328571710964,466.57527529928194,464.6206041315315
4.319999999999996,-1.07382018875,0.674524097508,28.3839589652,0.0951555533566,0.0865972620616,0.0,-1.46118494149,1.26310068145,6.54302027238,-0.104133256483,-0.0263620396669,0.0,462.1414052698565,461.93876165267017,463.6705200381496,461.48144811740923
4.379999999999995,-1.16312574882,0.752030757898,28.7773171624,0.0888959408833,0.0850048262139,0.0,-1.51553028786,1.31984518901,6.56880965836,-0.105551992333,-0.0279554188497,0.0,456.4757557697793,456.3484135140497,457.66065990080244,457.5384950623649
4.439999999999993,-1.25565877437,0.832814200176,29.1721334167,0.0832854291261,0.0835943190122,0.0,-1.56878199268,1.37238111072,6.5916351201,-0.0973635865847,-0.023371204375,0.0,456.45520309346375,456.8208554750587,455.6656903808106,456.31109122944065
4.499999999999992,-1.35153679361,0.916808726559,29.5702951834,0.0791347164784,0.0840469575936,0.0,-1.62715659208,1.42693540547,6.67989940858,-0.0842682388788,-0.00960364547958,0.0,475.82321580717735,476.87633656098285,475.9335821145426,476.92837227601893
4.559999999999991,-1.45042943336,1.00351861545,29.9678171641,0.074087905229,0.084567482005,0.0,-1.66938410887,1.46305659598,6.57148459274,-0.0870672891913,-0.0223383680605,0.0,416.20591217565016,415.0896188042844,414.63512760776985,414.38253992762094
4.6199999999999894,-1.55240681658,1.09278173161,30.3650498869,0.0711675901924,0.087736734198,0.0,-1.73016803366,1.51202943246,6.6689624201,-0.104937844403,-0.0468319986092,0.0,479.481188376136,477.6160496457821,479.93618733453025,478.5709440951482
4.679999999999988,-1.65766461374,1.1845736211,30.7634067349,0.0652783788775,0.0861483847639,0.0,-1.77835315764,1.5472368374,6.61000050566,-0.113229993956,-0.0358655142303,0.0,430.48486689055073,431.4109826767773,432.4769303909594,431.7671697481088
4.739999999999987,-1.7661184069,1.27864038725,31.1620006426,0.0645005189918,0.0840930715368,0.0,-1.83657430001,1.58823007823,6.67606195421,-0.14132603362,-0.0406760433587,0.0,470.52519184512647,470.15195993041164,470.65794269970837,468.46505761565095
4.799999999999986,-1.87826350751,1.37528920442,31.5672914912,0.0560214106875,0.082916661105,0.0,-1.90140701166,1.6323630795,6.8327775783,-0.143750351886,-0.0295013023429,0.0,496.311034128038,497.13022605499515,497.682364603267,497.4883953718168
4.859999999999984,-1.99377532654,1.47405774388,31.9759453358,0.0476602311864,0.0811806885876,0.0,-1.94890931205,1.65922451452,6.7893727007,-0.15070486202,-0.0330536817482,0.0,438.47593717321905,438.180309811309,438.8577126245809,438.25962152809814
4.919999999999983,-2.11184847125,1.57418984102,32.3787002657,0.0580779519435,0.0798194337752,0.0,-1.98686903192,1.67928612131,6.63658598557,-0.200244798312,-0.0255316564299,0.0,399.7599029787698,400.4445290063045,404.1977219666005,399.67638822058035
4.979999999999982,-2.23230259242,1.6756866767,32.7737153608,0.0461662197962,0.0784873336864,0.0,-2.02826118029,1.70306678659,6.5313369147,-0.197731593124,-0.0216903121373,0.0,415.6992861363369,416.035734149996,414.9649942611324,415.1436183078291
5.0399999999999805,-2.35567886551,1.77867980779,33.1681647817,0.0344291925122,0.077173985901,0.0,-2.08415418157,1.72879571285,6.61660833838,-0.203015506202,-0.0229836589907,0.0,474.56331630110685,474.4640237611266,474.3202842358777,473.8779781869283
